Day_number,Country,Confirmed,Deaths,Recovered,Death_rate,Recovery_rate
57,MS Zaandam,0,0,0,nan,nan
57,Madagascar,0,0,0,nan,nan
57,Malawi,0,0,0,nan,nan
57,Malaysia,900,2,75,0.0022222222222222222,0.08333333333333333
57,Maldives,13,0,0,0.0,0.0
57,Mali,0,0,0,nan,nan
57,Malta,53,0,2,0.0,0.03773584905660377
57,Mauritania,2,0,0,0.0,0.0
57,Mauritius,3,0,0,0.0,0.0
57,Mexico,118,1,4,0.00847457627118644,0.03389830508474576
57,Moldova,49,1,1,0.02040816326530612,0.02040816326530612
57,Monaco,7,0,0,0.0,0.0
57,Mongolia,6,0,0,0.0,0.0
57,Montenegro,3,0,0,0.0,0.0
57,Morocco,63,2,1,0.031746031746031744,0.015873015873015872
57,Mozambique,0,0,0,nan,nan
57,Namibia,3,0,0,0.0,0.0
57,Nepal,1,0,1,0.0,1.0
57,Netherlands,2467,77,2,0.031211998378597488,0.0008107012565869477
57,New Zealand,28,0,0,0.0,0.0
57,Nicaragua,1,0,0,0.0,0.0
57,Niger,0,0,0,nan,nan
57,Nigeria,8,0,1,0.0,0.125
57,North Macedonia,48,0,1,0.0,0.020833333333333332
57,Norway,1746,7,1,0.004009163802978236,0.000572737686139748
57,Oman,48,0,12,0.0,0.25
57,Pakistan,454,2,13,0.004405286343612335,0.028634361233480177
57,Panama,109,1,0,0.009174311926605505,0.0
57,Papua New Guinea,0,0,0,nan,nan
57,Paraguay,11,0,0,0.0,0.0
57,Peru,234,0,1,0.0,0.004273504273504274
57,Philippines,217,17,8,0.07834101382488479,0.03686635944700461
57,Poland,355,5,1,0.014084507042253521,0.0028169014084507044
57,Portugal,785,3,3,0.003821656050955414,0.003821656050955414
57,Qatar,460,0,4,0.0,0.008695652173913044
57,Romania,277,0,25,0.0,0.09025270758122744
57,Russia,199,1,9,0.005025125628140704,0.04522613065326633
57,Rwanda,8,0,0,0.0,0.0
57,Saint Kitts and Nevis,0,0,0,nan,nan
57,Saint Lucia,2,0,0,0.0,0.0
57,Saint Vincent and the Grenadines,1,0,0,0.0,0.0
57,San Marino,119,11,4,0.09243697478991597,0.03361344537815126
57,Sao Tome and Principe,0,0,0,nan,nan
57,Saudi Arabia,274,0,6,0.0,0.021897810218978103
57,Senegal,31,0,2,0.0,0.06451612903225806
57,Serbia,103,0,1,0.0,0.009708737864077669
57,Seychelles,6,0,0,0.0,0.0
57,Sierra Leone,0,0,0,nan,nan
57,Singapore,345,0,114,0.0,0.33043478260869563
57,Slovakia,123,1,0,0.008130081300813009,0.0
57,Slovenia,286,1,0,0.0034965034965034965,0.0
57,Somalia,1,0,0,0.0,0.0
57,South Africa,150,0,0,0.0,0.0
57,South Korea,8565,91,1540,0.010624635143023935,0.17980151780502043
57,South Sudan,0,0,0,nan,nan
57,Spain,17963,830,1107,0.046206090296721035,0.06162667705839782
57,Sri Lanka,60,0,3,0.0,0.05
57,Sudan,2,1,0,0.5,0.0
57,Suriname,1,0,0,0.0,0.0
57,Sweden,1439,11,16,0.007644197359277276,0.011118832522585128
57,Switzerland,4075,41,15,0.010061349693251533,0.0036809815950920245
57,Syria,0,0,0,nan,nan
57,Taiwan*,108,1,26,0.009259259259259259,0.24074074074074073
57,Tanzania,6,0,0,0.0,0.0
57,Thailand,272,1,42,0.003676470588235294,0.15441176470588236
57,Timor-Leste,0,0,0,nan,nan
57,Togo,1,0,0,0.0,0.0
57,Trinidad and Tobago,9,0,0,0.0,0.0
57,Tunisia,39,1,0,0.02564102564102564,0.0
57,Turkey,192,3,0,0.015625,0.0
57,US,13747,200,121,0.014548628791736379,0.00880192041900051
57,Uganda,0,0,0,nan,nan
57,Ukraine,16,2,0,0.125,0.0
57,United Arab Emirates,140,0,31,0.0,0.22142857142857142
57,United Kingdom,2716,138,67,0.0508100147275405,0.02466863033873343
57,Uruguay,79,0,0,0.0,0.0
57,Uzbekistan,23,0,0,0.0,0.0
57,Venezuela,42,0,0,0.0,0.0
57,Vietnam,85,0,16,0.0,0.18823529411764706
57,West Bank and Gaza,44,0,0,0.0,0.0
57,Western Sahara,0,0,0,nan,nan
57,Yemen,0,0,0,nan,nan
57,Zambia,2,0,0,0.0,0.0
57,Zimbabwe,0,0,0,nan,nan
58,Afghanistan,24,0,1,0.0,0.041666666666666664
58,Albania,70,2,0,0.02857142857142857,0.0
58,Algeria,90,11,32,0.12222222222222222,0.35555555555555557
58,Andorra,75,0,1,0.0,0.013333333333333334
58,Angola,1,0,0,0.0,0.0
58,Antigua and Barbuda,1,0,0,0.0,0.0
58,Argentina,128,3,3,0.0234375,0.0234375
58,Armenia,136,0,1,0.0,0.007352941176470588
58,Australia,791,7,26,0.008849557522123894,0.03286978508217446
58,Austria,2388,6,9,0.002512562814070352,0.0037688442211055275
58,Azerbaijan,44,1,6,0.022727272727272728,0.13636363636363635
58,Bahamas,3,0,0,0.0,0.0
58,Bahrain,285,1,100,0.0035087719298245615,0.3508771929824561
58,Bangladesh,20,1,3,0.05,0.15
58,Barbados,5,0,0,0.0,0.0
58,Belarus,69,0,5,0.0,0.07246376811594203
58,Belgium,2257,37,1,0.01639344262295082,0.00044306601683650863
58,Belize,0,0,0,nan,nan
58,Benin,2,0,0,0.0,0.0
58,Bhutan,2,0,0,0.0,0.0
58,Bolivia,15,0,0,0.0,0.0
58,Bosnia and Herzegovina,89,0,2,0.0,0.02247191011235955
58,Botswana,0,0,0,nan,nan
58,Brazil,793,11,2,0.013871374527112233,0.0025220680958385876
58,Brunei,78,0,1,0.0,0.01282051282051282
58,Bulgaria,127,3,0,0.023622047244094488,0.0
58,Burkina Faso,40,1,0,0.025,0.0
58,Burma,0,0,0,nan,nan
58,Burundi,0,0,0,nan,nan
58,Cabo Verde,1,0,0,0.0,0.0
58,Cambodia,51,0,1,0.0,0.0196078431372549
58,Cameroon,20,0,0,0.0,0.0
58,Canada,943,12,9,0.012725344644750796,0.009544008483563097
58,Central African Republic,3,0,0,0.0,0.0
58,Chad,1,0,0,0.0,0.0
58,Chile,434,0,6,0.0,0.013824884792626729
58,China,81250,3253,71266,0.040036923076923074,0.87712
58,Colombia,128,0,1,0.0,0.0078125
58,Congo (Brazzaville),3,0,0,0.0,0.0
58,Congo (Kinshasa),18,0,0,0.0,0.0
58,Costa Rica,89,1,0,0.011235955056179775,0.0
58,Cote d'Ivoire,9,0,1,0.0,0.1111111111111111
58,Croatia,128,1,5,0.0078125,0.0390625
58,Cuba,16,1,0,0.0625,0.0
58,Cyprus,67,0,0,0.0,0.0
58,Czechia,833,0,4,0.0,0.004801920768307323
58,Denmark,1337,9,1,0.006731488406881077,0.0007479431563201197
58,Diamond Princess,712,7,325,0.009831460674157303,0.45646067415730335
58,Djibouti,1,0,0,0.0,0.0
58,Dominica,0,0,0,nan,nan
58,Dominican Republic,72,2,0,0.027777777777777776,0.0
58,Ecuador,367,5,0,0.013623978201634877,0.0
58,Egypt,285,8,39,0.028070175438596492,0.1368421052631579
58,El Salvador,1,0,0,0.0,0.0
58,Equatorial Guinea,6,0,0,0.0,0.0
58,Eritrea,0,0,0,nan,nan
58,Estonia,283,0,1,0.0,0.0035335689045936395
58,Eswatini,1,0,0,0.0,0.0
58,Ethiopia,9,0,0,0.0,0.0
58,Fiji,1,0,0,0.0,0.0
58,Finland,450,0,10,0.0,0.022222222222222223
58,France,12758,451,12,0.03535036839630036,0.0009405862987929142
58,Gabon,3,1,0,0.3333333333333333,0.0
58,Gambia,1,0,0,0.0,0.0
58,Georgia,43,0,1,0.0,0.023255813953488372
58,Germany,19848,67,180,0.0033756549778315194,0.009068923821039904
58,Ghana,16,0,0,0.0,0.0
58,Greece,495,6,19,0.012121212121212121,0.03838383838383838
58,Grenada,0,0,0,nan,nan
58,Guatemala,12,1,0,0.08333333333333333,0.0
58,Guinea,1,0,0,0.0,0.0
58,Guinea-Bissau,0,0,0,nan,nan
58,Guyana,7,1,0,0.14285714285714285,0.0
58,Haiti,2,0,0,0.0,0.0
58,Holy See,1,0,0,0.0,0.0
58,Honduras,24,0,0,0.0,0.0
58,Hungary,85,3,2,0.03529411764705882,0.023529411764705882
58,Iceland,409,0,5,0.0,0.012224938875305624
58,India,244,5,20,0.020491803278688523,0.08196721311475409
58,Indonesia,369,32,15,0.08672086720867209,0.04065040650406504
58,Iran,19644,1433,6745,0.07294848299735288,0.3433618407656282
58,Iraq,208,17,49,0.08173076923076923,0.23557692307692307
58,Ireland,683,3,5,0.004392386530014641,0.007320644216691069
58,Israel,529,0,14,0.0,0.026465028355387523
58,Italy,47021,4032,4440,0.08574892069500861,0.09442589481295591
58,Jamaica,16,1,2,0.0625,0.125
58,Japan,963,33,191,0.03426791277258567,0.19833852544132918
58,Jordan,85,0,1,0.0,0.011764705882352941
58,Kazakhstan,49,3,0,0.061224489795918366,0.0
58,Kenya,7,0,0,0.0,0.0
58,Kosovo,0,0,0,nan,nan
58,Kuwait,159,0,18,0.0,0.11320754716981132
58,Kyrgyzstan,6,0,0,0.0,0.0
58,Laos,0,0,0,nan,nan
58,Latvia,111,0,1,0.0,0.009009009009009009
58,Lebanon,163,4,4,0.024539877300613498,0.024539877300613498
58,Liberia,2,0,0,0.0,0.0
58,Libya,0,0,0,nan,nan
58,Liechtenstein,28,0,0,0.0,0.0
58,Lithuania,49,0,1,0.0,0.02040816326530612
58,Luxembourg,484,4,0,0.008264462809917356,0.0
58,MS Zaandam,0,0,0,nan,nan
58,Madagascar,3,0,0,0.0,0.0
58,Malawi,0,0,0,nan,nan
58,Malaysia,1030,3,87,0.002912621359223301,0.08446601941747572
58,Maldives,13,0,0,0.0,0.0
58,Mali,0,0,0,nan,nan
58,Malta,64,0,2,0.0,0.03125
58,Mauritania,2,0,0,0.0,0.0
58,Mauritius,12,0,0,0.0,0.0
58,Mexico,164,1,4,0.006097560975609756,0.024390243902439025
58,Moldova,66,1,1,0.015151515151515152,0.015151515151515152
58,Monaco,11,0,0,0.0,0.0
58,Mongolia,6,0,0,0.0,0.0
58,Montenegro,14,0,0,0.0,0.0
58,Morocco,77,3,1,0.03896103896103896,0.012987012987012988
58,Mozambique,0,0,0,nan,nan
58,Namibia,3,0,0,0.0,0.0
58,Nepal,1,0,1,0.0,1.0
58,Netherlands,3003,107,2,0.03563103563103563,0.000666000666000666
58,New Zealand,39,0,0,0.0,0.0
58,Nicaragua,1,0,0,0.0,0.0
58,Niger,1,0,0,0.0,0.0
58,Nigeria,12,0,1,0.0,0.08333333333333333
58,North Macedonia,67,0,1,0.0,0.014925373134328358
58,Norway,1914,7,1,0.0036572622779519333,0.0005224660397074191
58,Oman,48,0,12,0.0,0.25
58,Pakistan,501,3,13,0.005988023952095809,0.02594810379241517
58,Panama,137,1,0,0.0072992700729927005,0.0
58,Papua New Guinea,1,0,0,0.0,0.0
58,Paraguay,13,0,0,0.0,0.0
58,Peru,234,3,1,0.01282051282051282,0.004273504273504274
58,Philippines,230,18,8,0.0782608695652174,0.034782608695652174
58,Poland,425,5,1,0.011764705882352941,0.002352941176470588
58,Portugal,1020,6,5,0.0058823529411764705,0.004901960784313725
58,Qatar,470,0,10,0.0,0.02127659574468085
58,Romania,308,0,25,0.0,0.08116883116883117
58,Russia,253,1,9,0.003952569169960474,0.03557312252964427
58,Rwanda,17,0,0,0.0,0.0
58,Saint Kitts and Nevis,0,0,0,nan,nan
58,Saint Lucia,2,0,0,0.0,0.0
58,Saint Vincent and the Grenadines,1,0,0,0.0,0.0
58,San Marino,144,14,4,0.09722222222222222,0.027777777777777776
58,Sao Tome and Principe,0,0,0,nan,nan
58,Saudi Arabia,344,0,8,0.0,0.023255813953488372
58,Senegal,38,0,2,0.0,0.05263157894736842
58,Serbia,135,1,1,0.007407407407407408,0.007407407407407408
58,Seychelles,7,0,0,0.0,0.0
58,Sierra Leone,0,0,0,nan,nan
58,Singapore,385,0,124,0.0,0.3220779220779221
58,Slovakia,137,1,0,0.0072992700729927005,0.0
58,Slovenia,341,1,0,0.002932551319648094,0.0
58,Somalia,1,0,0,0.0,0.0
58,South Africa,202,0,0,0.0,0.0
58,South Korea,8652,94,1540,0.010864539990753583,0.1779935275080906
58,South Sudan,0,0,0,nan,nan
58,Spain,20410,1043,1588,0.05110240078392945,0.07780499755022048
58,Sri Lanka,73,0,3,0.0,0.0410958904109589
58,Sudan,2,1,0,0.5,0.0
58,Suriname,4,0,0,0.0,0.0
58,Sweden,1639,16,16,0.009762050030506406,0.009762050030506406
58,Switzerland,5294,54,15,0.010200226671703816,0.0028333962976955043
58,Syria,0,0,0,nan,nan
58,Taiwan*,135,2,26,0.014814814814814815,0.1925925925925926
58,Tanzania,6,0,0,0.0,0.0
58,Thailand,322,1,42,0.003105590062111801,0.13043478260869565
58,Timor-Leste,0,0,0,nan,nan
58,Togo,9,0,1,0.0,0.1111111111111111
58,Trinidad and Tobago,9,0,0,0.0,0.0
58,Tunisia,54,1,0,0.018518518518518517,0.0
58,Turkey,359,4,0,0.011142061281337047,0.0
58,US,19273,244,147,0.012660198204742385,0.007627250557775126
58,Uganda,0,0,0,nan,nan
58,Ukraine,29,3,0,0.10344827586206896,0.0
58,United Arab Emirates,140,2,31,0.014285714285714285,0.22142857142857142
58,United Kingdom,4014,178,67,0.04434479322371699,0.01669157947184853
58,Uruguay,94,0,0,0.0,0.0
58,Uzbekistan,33,0,0,0.0,0.0
58,Venezuela,42,0,0,0.0,0.0
58,Vietnam,91,0,16,0.0,0.17582417582417584
58,West Bank and Gaza,47,0,17,0.0,0.3617021276595745
58,Western Sahara,0,0,0,nan,nan
58,Yemen,0,0,0,nan,nan
58,Zambia,2,0,0,0.0,0.0
58,Zimbabwe,1,0,0,0.0,0.0
59,Afghanistan,24,0,1,0.0,0.041666666666666664
59,Albania,76,2,2,0.02631578947368421,0.02631578947368421
59,Algeria,139,15,32,0.1079136690647482,0.2302158273381295
59,Andorra,88,0,1,0.0,0.011363636363636364
59,Angola,2,0,0,0.0,0.0
59,Antigua and Barbuda,1,0,0,0.0,0.0
59,Argentina,158,4,3,0.02531645569620253,0.0189873417721519
59,Armenia,160,0,1,0.0,0.00625
59,Australia,1071,7,26,0.006535947712418301,0.02427637721755369
59,Austria,2814,8,9,0.0028429282160625444,0.0031982942430703624
59,Azerbaijan,53,1,11,0.018867924528301886,0.20754716981132076
59,Bahamas,4,0,0,0.0,0.0
59,Bahrain,305,1,125,0.003278688524590164,0.4098360655737705
59,Bangladesh,25,2,3,0.08,0.12
59,Barbados,6,0,0,0.0,0.0
59,Belarus,76,0,15,0.0,0.19736842105263158
59,Belgium,2815,67,263,0.023801065719360567,0.09342806394316164
59,Belize,0,0,0,nan,nan
59,Benin,2,0,0,0.0,0.0
59,Bhutan,2,0,0,0.0,0.0
59,Bolivia,19,0,0,0.0,0.0
59,Bosnia and Herzegovina,93,1,2,0.010752688172043012,0.021505376344086023
59,Botswana,0,0,0,nan,nan
59,Brazil,1021,15,2,0.014691478942213516,0.0019588638589618022
59,Brunei,83,0,2,0.0,0.024096385542168676
59,Bulgaria,163,3,3,0.018404907975460124,0.018404907975460124
59,Burkina Faso,64,2,5,0.03125,0.078125
59,Burma,0,0,0,nan,nan
59,Burundi,0,0,0,nan,nan
59,Cabo Verde,3,0,0,0.0,0.0
59,Cambodia,53,0,1,0.0,0.018867924528301886
59,Cameroon,27,0,0,0.0,0.0
59,Canada,1277,19,10,0.014878621769772905,0.007830853563038372
59,Central African Republic,3,0,0,0.0,0.0
59,Chad,1,0,0,0.0,0.0
59,Chile,537,0,6,0.0,0.0111731843575419
59,China,81305,3259,71857,0.04008363569276182,0.8837955845273968
59,Colombia,196,0,1,0.0,0.00510204081632653
59,Congo (Brazzaville),3,0,0,0.0,0.0
59,Congo (Kinshasa),23,1,0,0.043478260869565216,0.0
59,Costa Rica,117,2,2,0.017094017094017096,0.017094017094017096
59,Cote d'Ivoire,14,0,1,0.0,0.07142857142857142
59,Croatia,206,1,5,0.0048543689320388345,0.024271844660194174
59,Cuba,21,1,0,0.047619047619047616,0.0
59,Cyprus,84,0,0,0.0,0.0
59,Czechia,995,0,6,0.0,0.006030150753768844
59,Denmark,1420,13,1,0.009154929577464789,0.0007042253521126761
59,Diamond Princess,712,8,325,0.011235955056179775,0.45646067415730335
59,Djibouti,1,0,0,0.0,0.0
59,Dominica,0,0,0,nan,nan
59,Dominican Republic,112,2,0,0.017857142857142856,0.0
59,Ecuador,506,7,3,0.01383399209486166,0.005928853754940711
59,Egypt,294,10,41,0.034013605442176874,0.13945578231292516
59,El Salvador,3,0,0,0.0,0.0
59,Equatorial Guinea,6,0,0,0.0,0.0
59,Eritrea,1,0,0,0.0,0.0
59,Estonia,306,0,1,0.0,0.0032679738562091504
59,Eswatini,1,0,0,0.0,0.0
59,Ethiopia,9,0,0,0.0,0.0
59,Fiji,1,0,0,0.0,0.0
59,Finland,523,1,10,0.0019120458891013384,0.019120458891013385
59,France,14463,563,12,0.03892691696051995,0.0008297033810412777
59,Gabon,4,1,0,0.25,0.0
59,Gambia,1,0,0,0.0,0.0
59,Georgia,49,0,1,0.0,0.02040816326530612
59,Germany,22213,84,233,0.0037815693512807816,0.010489353081528834
59,Ghana,19,1,0,0.05263157894736842,0.0
59,Greece,530,13,19,0.024528301886792454,0.035849056603773584
59,Grenada,0,0,0,nan,nan
59,Guatemala,17,1,0,0.058823529411764705,0.0
59,Guinea,2,0,0,0.0,0.0
59,Guinea-Bissau,0,0,0,nan,nan
59,Guyana,7,1,0,0.14285714285714285,0.0
59,Haiti,2,0,0,0.0,0.0
59,Holy See,1,0,0,0.0,0.0
59,Honduras,24,0,0,0.0,0.0
59,Hungary,103,4,7,0.038834951456310676,0.06796116504854369
59,Iceland,473,1,22,0.0021141649048625794,0.046511627906976744
59,India,330,4,23,0.012121212121212121,0.0696969696969697
59,Indonesia,450,38,15,0.08444444444444445,0.03333333333333333
59,Iran,20610,1556,7635,0.0754973313925279,0.37045123726346435
59,Iraq,214,17,51,0.0794392523364486,0.2383177570093458
59,Ireland,785,3,5,0.003821656050955414,0.006369426751592357
59,Israel,712,1,36,0.0014044943820224719,0.05056179775280899
59,Italy,53578,4825,6072,0.0900556198439658,0.11333009817462392
59,Jamaica,16,1,2,0.0625,0.125
59,Japan,1007,35,232,0.03475670307845084,0.23038728897715988
59,Jordan,85,0,1,0.0,0.011764705882352941
59,Kazakhstan,53,0,0,0.0,0.0
59,Kenya,7,0,0,0.0,0.0
59,Kosovo,0,0,0,nan,nan
59,Kuwait,176,0,27,0.0,0.1534090909090909
59,Kyrgyzstan,14,0,0,0.0,0.0
59,Laos,0,0,0,nan,nan
59,Latvia,124,0,1,0.0,0.008064516129032258
59,Lebanon,187,4,4,0.0213903743315508,0.0213903743315508
59,Liberia,3,0,0,0.0,0.0
59,Libya,0,0,0,nan,nan
59,Liechtenstein,37,0,0,0.0,0.0
59,Lithuania,83,1,1,0.012048192771084338,0.012048192771084338
59,Luxembourg,670,8,0,0.011940298507462687,0.0
59,MS Zaandam,0,0,0,nan,nan
59,Madagascar,3,0,0,0.0,0.0
59,Malawi,0,0,0,nan,nan
59,Malaysia,1183,4,114,0.0033812341504649195,0.09636517328825021
59,Maldives,13,0,0,0.0,0.0
59,Mali,0,0,0,nan,nan
59,Malta,73,0,2,0.0,0.0273972602739726
59,Mauritania,2,0,0,0.0,0.0
59,Mauritius,14,1,0,0.07142857142857142,0.0
59,Mexico,203,2,4,0.009852216748768473,0.019704433497536946
59,Moldova,80,1,1,0.0125,0.0125
59,Monaco,11,0,0,0.0,0.0
59,Mongolia,10,0,0,0.0,0.0
59,Montenegro,14,0,0,0.0,0.0
59,Morocco,96,3,3,0.03125,0.03125
59,Mozambique,0,0,0,nan,nan
59,Namibia,3,0,0,0.0,0.0
59,Nepal,1,0,1,0.0,1.0
59,Netherlands,3640,137,2,0.037637362637362635,0.0005494505494505495
59,New Zealand,52,0,0,0.0,0.0
59,Nicaragua,2,0,0,0.0,0.0
59,Niger,1,0,0,0.0,0.0
59,Nigeria,22,0,1,0.0,0.045454545454545456
59,North Macedonia,85,0,1,0.0,0.011764705882352941
59,Norway,2118,7,1,0.0033050047214353163,0.00047214353163361664
59,Oman,52,0,12,0.0,0.23076923076923078
59,Pakistan,730,3,13,0.00410958904109589,0.01780821917808219
59,Panama,200,1,0,0.005,0.0
59,Papua New Guinea,1,0,0,0.0,0.0
59,Paraguay,18,1,0,0.05555555555555555,0.0
59,Peru,318,5,1,0.015723270440251572,0.0031446540880503146
59,Philippines,307,19,13,0.06188925081433225,0.04234527687296417
59,Poland,536,5,1,0.009328358208955223,0.0018656716417910447
59,Portugal,1280,12,5,0.009375,0.00390625
59,Qatar,481,0,27,0.0,0.056133056133056136
59,Romania,367,0,52,0.0,0.14168937329700274
59,Russia,306,1,12,0.0032679738562091504,0.0392156862745098
59,Rwanda,17,0,0,0.0,0.0
59,Saint Kitts and Nevis,0,0,0,nan,nan
59,Saint Lucia,2,0,0,0.0,0.0
59,Saint Vincent and the Grenadines,1,0,0,0.0,0.0
59,San Marino,144,20,4,0.1388888888888889,0.027777777777777776
59,Sao Tome and Principe,0,0,0,nan,nan
59,Saudi Arabia,392,0,16,0.0,0.04081632653061224
59,Senegal,47,0,5,0.0,0.10638297872340426
59,Serbia,171,1,1,0.005847953216374269,0.005847953216374269
59,Seychelles,7,0,0,0.0,0.0
59,Sierra Leone,0,0,0,nan,nan
59,Singapore,432,2,140,0.004629629629629629,0.32407407407407407
59,Slovakia,178,1,0,0.0056179775280898875,0.0
59,Slovenia,383,1,0,0.0026109660574412533,0.0
59,Somalia,1,0,0,0.0,0.0
59,South Africa,240,0,0,0.0,0.0
59,South Korea,8799,102,1540,0.011592226389362428,0.17501988862370724
59,South Sudan,0,0,0,nan,nan
59,Spain,25374,1375,2125,0.05418932765823284,0.08374714274454166
59,Sri Lanka,77,0,1,0.0,0.012987012987012988
59,Sudan,2,1,0,0.5,0.0
59,Suriname,4,0,0,0.0,0.0
59,Sweden,1763,20,16,0.011344299489506523,0.009075439591605219
59,Switzerland,6575,75,15,0.011406844106463879,0.0022813688212927757
59,Syria,0,0,0,nan,nan
59,Taiwan*,153,2,28,0.013071895424836602,0.1830065359477124
59,Tanzania,6,0,0,0.0,0.0
59,Thailand,411,1,42,0.0024330900243309003,0.10218978102189781
59,Timor-Leste,0,0,0,nan,nan
59,Togo,16,0,1,0.0,0.0625
59,Trinidad and Tobago,49,0,1,0.0,0.02040816326530612
59,Tunisia,60,1,0,0.016666666666666666,0.0
59,Turkey,670,9,0,0.013432835820895522,0.0
59,US,25600,307,176,0.0119921875,0.006875
59,Uganda,1,0,0,0.0,0.0
59,Ukraine,47,3,1,0.06382978723404255,0.02127659574468085
59,United Arab Emirates,153,2,38,0.013071895424836602,0.24836601307189543
59,United Kingdom,5067,234,67,0.046181172291296625,0.01322281428853365
59,Uruguay,110,0,0,0.0,0.0
59,Uzbekistan,43,0,0,0.0,0.0
59,Venezuela,70,0,0,0.0,0.0
59,Vietnam,94,0,17,0.0,0.18085106382978725
59,West Bank and Gaza,48,0,17,0.0,0.3541666666666667
59,Western Sahara,0,0,0,nan,nan
59,Yemen,0,0,0,nan,nan
59,Zambia,2,0,0,0.0,0.0
59,Zimbabwe,3,0,0,0.0,0.0
60,Afghanistan,40,1,1,0.025,0.025
60,Albania,89,2,2,0.02247191011235955,0.02247191011235955
60,Algeria,201,17,65,0.0845771144278607,0.32338308457711445
60,Andorra,113,1,1,0.008849557522123894,0.008849557522123894
60,Angola,2,0,0,0.0,0.0
60,Antigua and Barbuda,1,0,0,0.0,0.0
60,Argentina,266,4,3,0.015037593984962405,0.011278195488721804
60,Armenia,194,0,2,0.0,0.010309278350515464
60,Australia,1549,7,88,0.004519044544867657,0.056810845706907684
60,Austria,3582,16,9,0.00446677833612507,0.002512562814070352
60,Azerbaijan,65,1,10,0.015384615384615385,0.15384615384615385
60,Bahamas,4,0,0,0.0,0.0
60,Bahrain,334,2,149,0.005988023952095809,0.44610778443113774
60,Bangladesh,27,2,3,0.07407407407407407,0.1111111111111111
60,Barbados,14,0,0,0.0,0.0
60,Belarus,76,0,15,0.0,0.19736842105263158
60,Belgium,3401,75,263,0.022052337547780066,0.07733019700088209
60,Belize,0,0,0,nan,nan
60,Benin,2,0,0,0.0,0.0
60,Bhutan,2,0,0,0.0,0.0
60,Bolivia,24,0,0,0.0,0.0
60,Bosnia and Herzegovina,126,1,2,0.007936507936507936,0.015873015873015872
60,Botswana,0,0,0,nan,nan
60,Brazil,1546,25,2,0.016170763260025874,0.00129366106080207
60,Brunei,88,0,2,0.0,0.022727272727272728
60,Bulgaria,187,3,3,0.016042780748663103,0.016042780748663103
60,Burkina Faso,75,4,5,0.05333333333333334,0.06666666666666667
60,Burma,0,0,0,nan,nan
60,Burundi,0,0,0,nan,nan
60,Cabo Verde,3,0,0,0.0,0.0
60,Cambodia,84,0,1,0.0,0.011904761904761904
60,Cameroon,40,0,0,0.0,0.0
60,Canada,1469,21,10,0.014295439074200136,0.0068073519400953025
60,Central African Republic,3,0,0,0.0,0.0
60,Chad,1,0,0,0.0,0.0
60,Chile,632,1,8,0.0015822784810126582,0.012658227848101266
60,China,81435,3274,72362,0.040203843556210477,0.8885859888254436
60,Colombia,231,2,3,0.008658008658008658,0.012987012987012988
60,Congo (Brazzaville),3,0,0,0.0,0.0
60,Congo (Kinshasa),30,1,0,0.03333333333333333,0.0
60,Costa Rica,134,2,2,0.014925373134328358,0.014925373134328358
60,Cote d'Ivoire,14,0,1,0.0,0.07142857142857142
60,Croatia,254,1,5,0.003937007874015748,0.01968503937007874
60,Cuba,35,1,0,0.02857142857142857,0.0
60,Cyprus,95,1,3,0.010526315789473684,0.031578947368421054
60,Czechia,1120,1,6,0.0008928571428571428,0.005357142857142857
60,Denmark,1514,13,1,0.008586525759577279,0.0006605019815059445
60,Diamond Princess,712,8,325,0.011235955056179775,0.45646067415730335
60,Djibouti,1,0,0,0.0,0.0
60,Dominica,1,0,0,0.0,0.0
60,Dominican Republic,202,3,0,0.01485148514851485,0.0
60,Ecuador,789,14,3,0.017743979721166033,0.0038022813688212928
60,Egypt,327,14,56,0.04281345565749235,0.1712538226299694
60,El Salvador,3,0,0,0.0,0.0
60,Equatorial Guinea,6,0,0,0.0,0.0
60,Eritrea,1,0,0,0.0,0.0
60,Estonia,326,0,2,0.0,0.006134969325153374
60,Eswatini,4,0,0,0.0,0.0
60,Ethiopia,11,0,4,0.0,0.36363636363636365
60,Fiji,2,0,0,0.0,0.0
60,Finland,626,1,10,0.001597444089456869,0.01597444089456869
60,France,16243,676,2206,0.04161792772271132,0.13581234993535676
60,Gabon,5,1,0,0.2,0.0
60,Gambia,1,0,0,0.0,0.0
60,Georgia,54,0,3,0.0,0.05555555555555555
60,Germany,24873,94,266,0.0037791983275037187,0.010694327182084991
60,Ghana,23,1,0,0.043478260869565216,0.0
60,Greece,624,15,19,0.02403846153846154,0.030448717948717948
60,Grenada,1,0,0,0.0,0.0
60,Guatemala,19,1,0,0.05263157894736842,0.0
60,Guinea,2,0,0,0.0,0.0
60,Guinea-Bissau,0,0,0,nan,nan
60,Guyana,19,1,0,0.05263157894736842,0.0
60,Haiti,2,0,0,0.0,0.0
60,Holy See,1,0,0,0.0,0.0
60,Honduras,26,0,0,0.0,0.0
60,Hungary,131,6,16,0.04580152671755725,0.12213740458015267
60,Iceland,568,1,36,0.0017605633802816902,0.06338028169014084
60,India,396,7,27,0.017676767676767676,0.06818181818181818
60,Indonesia,514,48,29,0.0933852140077821,0.05642023346303502
60,Iran,21638,1685,7931,0.0778722617617155,0.36653110268971256
60,Iraq,233,20,57,0.08583690987124463,0.2446351931330472
60,Ireland,906,4,5,0.004415011037527594,0.005518763796909493
