"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","JPN","Japan","2009","2009",8.14,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","JPN","Japan","2010","2010",8.09,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","JPN","Japan","2011","2011",8.01,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","JPN","Japan","2012","2012",7.99,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","JPN","Japan","2013","2013",7.96,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","JPN","Japan","2014","2014",7.88,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","JPN","Japan","2015","2015",7.85,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","JPN","Japan","2016","2016",7.82,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","JPN","Japan","2017","2017",7.79,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","KOR","Korea","2000","2000",4.57,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","KOR","Korea","2001","2001",4.38,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","KOR","Korea","2002","2002",4.79,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","KOR","Korea","2003","2003",4.86,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","KOR","Korea","2004","2004",5.15,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","KOR","Korea","2005","2005",5.32,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","KOR","Korea","2006","2006",5.54,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","KOR","Korea","2007","2007",5.82,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","KOR","Korea","2008","2008",6.11,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","KOR","Korea","2009","2009",6.33,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","KOR","Korea","2010","2010",6.41,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","KOR","Korea","2011","2011",6.77,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","KOR","Korea","2012","2012",7,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","KOR","Korea","2013","2013",7.06,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","KOR","Korea","2014","2014",7.29,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","KOR","Korea","2015","2015",7.02,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","KOR","Korea","2016","2016",7.1,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","KOR","Korea","2017","2017",7.14,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","LUX","Luxembourg","2004","2004",5.02,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","LUX","Luxembourg","2005","2005",4.54,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","LUX","Luxembourg","2006","2006",4.47,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","LUX","Luxembourg","2007","2007",4.4,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","LUX","Luxembourg","2008","2008",4.32,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","LUX","Luxembourg","2009","2009",4.21,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","LUX","Luxembourg","2010","2010",4.14,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","LUX","Luxembourg","2011","2011",4.06,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","LUX","Luxembourg","2012","2012",3.96,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","LUX","Luxembourg","2013","2013",4.23,"B","Break"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","LUX","Luxembourg","2014","2014",4.13,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","LUX","Luxembourg","2015","2015",4.03,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","LUX","Luxembourg","2016","2016",3.9,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","LUX","Luxembourg","2017","2017",3.77,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","LUX","Luxembourg","2018","2018",3.7,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","MEX","Mexico","2000","2000",1.77,"D","Difference in methodology"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","MEX","Mexico","2001","2001",1.73,"D","Difference in methodology"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","MEX","Mexico","2002","2002",1.72,"D","Difference in methodology"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","MEX","Mexico","2003","2003",1.7,"D","Difference in methodology"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","MEX","Mexico","2004","2004",1.7,"D","Difference in methodology"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","MEX","Mexico","2005","2005",1.69,"D","Difference in methodology"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","MEX","Mexico","2006","2006",1.63,"D","Difference in methodology"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","MEX","Mexico","2007","2007",1.64,"D","Difference in methodology"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","MEX","Mexico","2008","2008",1.63,"D","Difference in methodology"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","MEX","Mexico","2009","2009",1.59,"D","Difference in methodology"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","MEX","Mexico","2010","2010",1.59,"D","Difference in methodology"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","MEX","Mexico","2011","2011",1.41,"B","Break"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","MEX","Mexico","2012","2012",1.41,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","MEX","Mexico","2013","2013",1.44,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","MEX","Mexico","2014","2014",1.43,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","MEX","Mexico","2015","2015",1.39,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","MEX","Mexico","2016","2016",1.39,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","MEX","Mexico","2017","2017",1.38,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","NLD","Netherlands","2000","2000",3.05,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","NLD","Netherlands","2001","2001",2.91,"B","Break"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","NLD","Netherlands","2002","2002",2.97,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","NLD","Netherlands","2003","2003",2.92,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","NLD","Netherlands","2004","2004",2.91,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","NLD","Netherlands","2005","2005",2.86,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","NLD","Netherlands","2006","2006",3.18,"B","Break"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","NLD","Netherlands","2007","2007",3.17,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","NLD","Netherlands","2008","2008",3.1,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","NLD","Netherlands","2009","2009",3.06,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","NLD","Netherlands","2010","2010",2.85,"B","Break"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","NLD","Netherlands","2011","2011",2.79,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","NLD","Netherlands","2012","2012",3.65,"B","Break"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","NLD","Netherlands","2013","2013",3.61,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","NLD","Netherlands","2015","2015",3.04,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","NLD","Netherlands","2016","2016",3,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","NLD","Netherlands","2017","2017",2.92,"P","Provisional value"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","NZL","New Zealand","2009","2009",2.41,"D","Difference in methodology"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","NZL","New Zealand","2010","2010",2.75,"D","Difference in methodology"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","NZL","New Zealand","2011","2011",2.82,"D","Difference in methodology"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","NZL","New Zealand","2012","2012",2.83,"D","Difference in methodology"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","NZL","New Zealand","2013","2013",2.78,"D","Difference in methodology"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","NZL","New Zealand","2014","2014",2.72,"D","Difference in methodology"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","NZL","New Zealand","2015","2015",2.69,"D","Difference in methodology"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","NZL","New Zealand","2016","2016",2.72,"D","Difference in methodology"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","NZL","New Zealand","2017","2017",2.69,"D","Difference in methodology"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","NZL","New Zealand","2018","2018",2.59,"D","Difference in methodology"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","NOR","Norway","2000","2000",3.8,"D","Difference in methodology"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","NOR","Norway","2001","2001",3.82,"D","Difference in methodology"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","NOR","Norway","2002","2002",4.39,"B; D","Break; Difference in methodology"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","NOR","Norway","2003","2003",4.35,"D","Difference in methodology"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","NOR","Norway","2004","2004",4.62,"D","Difference in methodology"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","NOR","Norway","2005","2005",4.58,"D","Difference in methodology"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","NOR","Norway","2006","2006",4.5,"D","Difference in methodology"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","NOR","Norway","2007","2007",4.36,"D","Difference in methodology"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","NOR","Norway","2008","2008",4.12,"D","Difference in methodology"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","NOR","Norway","2009","2009",4,"D","Difference in methodology"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","NOR","Norway","2010","2010",3.81,"D","Difference in methodology"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","NOR","Norway","2011","2011",3.79,"D","Difference in methodology"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","NOR","Norway","2012","2012",3.55,"D","Difference in methodology"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","NOR","Norway","2013","2013",3.45,"D","Difference in methodology"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","NOR","Norway","2014","2014",3.43,"D","Difference in methodology"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","NOR","Norway","2015","2015",3.36,"D","Difference in methodology"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","NOR","Norway","2016","2016",3.29,"D","Difference in methodology"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","NOR","Norway","2017","2017",3.2,"D","Difference in methodology"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","POL","Poland","2000","2000",5.15,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","POL","Poland","2001","2001",5.07,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","POL","Poland","2002","2002",4.89,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","POL","Poland","2003","2003",4.86,"B","Break"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","POL","Poland","2004","2004",4.79,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","POL","Poland","2005","2005",4.69,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","POL","Poland","2006","2006",4.65,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","POL","Poland","2007","2007",4.62,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","POL","Poland","2008","2008",4.41,"B","Break"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","POL","Poland","2009","2009",4.39,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","POL","Poland","2010","2010",4.98,"B","Break"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","POL","Poland","2011","2011",4.95,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","POL","Poland","2012","2012",4.96,"B","Break"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","POL","Poland","2013","2013",4.94,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","POL","Poland","2014","2014",4.95,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","POL","Poland","2015","2015",4.91,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","POL","Poland","2016","2016",4.92,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","POL","Poland","2017","2017",4.85,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","PRT","Portugal","2000","2000",3.66,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","PRT","Portugal","2001","2001",3.59,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","PRT","Portugal","2002","2002",3.51,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","PRT","Portugal","2003","2003",3.53,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","PRT","Portugal","2004","2004",3.53,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","PRT","Portugal","2005","2005",3.49,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","PRT","Portugal","2006","2006",3.41,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","PRT","Portugal","2007","2007",3.36,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","PRT","Portugal","2008","2008",3.33,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","PRT","Portugal","2009","2009",3.3,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","PRT","Portugal","2010","2010",3.29,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","PRT","Portugal","2011","2011",3.3,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","PRT","Portugal","2012","2012",3.34,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","PRT","Portugal","2013","2013",3.32,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","PRT","Portugal","2014","2014",3.25,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","PRT","Portugal","2015","2015",3.23,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","PRT","Portugal","2016","2016",3.25,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","PRT","Portugal","2017","2017",3.25,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","SVK","Slovak Republic","2000","2000",6.4,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","SVK","Slovak Republic","2001","2001",6.18,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","SVK","Slovak Republic","2002","2002",6.11,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","SVK","Slovak Republic","2003","2003",5.8,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","SVK","Slovak Republic","2004","2004",5.53,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","SVK","Slovak Republic","2005","2005",5.67,"B","Break"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","SVK","Slovak Republic","2006","2006",5.55,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","SVK","Slovak Republic","2007","2007",5.6,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","SVK","Slovak Republic","2008","2008",5.54,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","SVK","Slovak Republic","2009","2009",5.46,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","SVK","Slovak Republic","2010","2010",5.4,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","SVK","Slovak Republic","2011","2011",5.13,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","SVK","Slovak Republic","2012","2012",5.03,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","SVK","Slovak Republic","2013","2013",4.92,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","SVK","Slovak Republic","2014","2014",4.92,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","SVK","Slovak Republic","2015","2015",4.87,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","SVK","Slovak Republic","2016","2016",4.88,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","SVK","Slovak Republic","2017","2017",4.91,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","ESP","Spain","2000","2000",2.89,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","ESP","Spain","2001","2001",2.84,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","ESP","Spain","2002","2002",2.78,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","ESP","Spain","2003","2003",2.7,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","ESP","Spain","2004","2004",2.68,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","ESP","Spain","2005","2005",2.65,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","ESP","Spain","2006","2006",2.61,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","ESP","Spain","2007","2007",2.6,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","ESP","Spain","2008","2008",2.56,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","ESP","Spain","2009","2009",2.53,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","ESP","Spain","2010","2010",2.49,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","ESP","Spain","2011","2011",2.43,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","ESP","Spain","2012","2012",2.38,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","ESP","Spain","2013","2013",2.36,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","ESP","Spain","2014","2014",2.37,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","ESP","Spain","2015","2015",2.41,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","ESP","Spain","2016","2016",2.39,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","ESP","Spain","2017","2017",2.43,"P","Provisional value"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","SWE","Sweden","2000","2000",3.1,"D","Difference in methodology"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","SWE","Sweden","2001","2001",2.93,"B; D","Break; Difference in methodology"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","SWE","Sweden","2002","2002",2.83,"D","Difference in methodology"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","SWE","Sweden","2003","2003",2.75,"D","Difference in methodology"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","SWE","Sweden","2004","2004",2.73,"D","Difference in methodology"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","SWE","Sweden","2005","2005",2.66,"D","Difference in methodology"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","SWE","Sweden","2006","2006",2.61,"D","Difference in methodology"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","SWE","Sweden","2007","2007",2.6,"D","Difference in methodology"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","SWE","Sweden","2008","2008",2.55,"D","Difference in methodology"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","SWE","Sweden","2009","2009",2.52,"D","Difference in methodology"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","SWE","Sweden","2010","2010",2.5,"D","Difference in methodology"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","SWE","Sweden","2011","2011",2.48,"D","Difference in methodology"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","SWE","Sweden","2012","2012",2.46,"B; D","Break; Difference in methodology"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","SWE","Sweden","2013","2013",2.4,"D","Difference in methodology"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","SWE","Sweden","2014","2014",2.35,"D","Difference in methodology"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","SWE","Sweden","2015","2015",2.26,"D","Difference in methodology"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","SWE","Sweden","2016","2016",2.15,"D","Difference in methodology"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","SWE","Sweden","2017","2017",2.04,"D","Difference in methodology"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","CHE","Switzerland","2000","2000",5.31,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","CHE","Switzerland","2001","2001",5.11,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","CHE","Switzerland","2002","2002",5.04,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","CHE","Switzerland","2003","2003",4.93,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","CHE","Switzerland","2004","2004",4.83,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","CHE","Switzerland","2005","2005",4.71,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","CHE","Switzerland","2006","2006",4.54,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","CHE","Switzerland","2007","2007",4.48,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","CHE","Switzerland","2008","2008",4.35,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","CHE","Switzerland","2009","2009",4.27,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","CHE","Switzerland","2010","2010",3.9,"B","Break"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","CHE","Switzerland","2011","2011",3.79,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","CHE","Switzerland","2012","2012",3.73,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","CHE","Switzerland","2013","2013",3.66,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","CHE","Switzerland","2014","2014",3.62,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","CHE","Switzerland","2015","2015",3.58,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","CHE","Switzerland","2016","2016",3.49,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","CHE","Switzerland","2017","2017",3.56,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","TUR","Turkey","2002","2002",2.46,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","TUR","Turkey","2003","2003",2.45,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","TUR","Turkey","2004","2004",2.44,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","TUR","Turkey","2005","2005",2.47,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","TUR","Turkey","2006","2006",2.49,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","TUR","Turkey","2007","2007",2.51,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","TUR","Turkey","2008","2008",2.55,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","TUR","Turkey","2009","2009",2.6,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","TUR","Turkey","2010","2010",2.71,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","TUR","Turkey","2011","2011",2.6,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","TUR","Turkey","2012","2012",2.63,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","TUR","Turkey","2013","2013",2.63,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","TUR","Turkey","2014","2014",2.65,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","TUR","Turkey","2015","2015",2.65,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","TUR","Turkey","2016","2016",2.71,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","TUR","Turkey","2017","2017",2.78,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","GBR","United Kingdom","2017","2017",2.11,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","USA","United States","2000","2000",3.04,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","USA","United States","2001","2001",3.02,,
