"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","ITA","Italy","2009","2009",20.3,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","ITA","Italy","2010","2010",20.4,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","ITA","Italy","2011","2011",20.5,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","ITA","Italy","2012","2012",20.8,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","ITA","Italy","2013","2013",21,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","ITA","Italy","2014","2014",21.4,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","ITA","Italy","2015","2015",21.8,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","ITA","Italy","2016","2016",22.1,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","ITA","Italy","2017","2017",22.3,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","ITA","Italy","2018","2018",22.6,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","JPN","Japan","2000","2000",17.4,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","JPN","Japan","2001","2001",18,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","JPN","Japan","2002","2002",18.5,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","JPN","Japan","2003","2003",19.1,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","JPN","Japan","2004","2004",19.5,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","JPN","Japan","2005","2005",20.2,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","JPN","Japan","2006","2006",20.8,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","JPN","Japan","2007","2007",21.5,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","JPN","Japan","2008","2008",22.1,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","JPN","Japan","2009","2009",22.7,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","JPN","Japan","2010","2010",23,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","JPN","Japan","2011","2011",23.3,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","JPN","Japan","2012","2012",24.1,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","JPN","Japan","2013","2013",25.1,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","JPN","Japan","2014","2014",26,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","JPN","Japan","2015","2015",26.6,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","JPN","Japan","2016","2016",27.3,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","JPN","Japan","2017","2017",27.7,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","JPN","Japan","2018","2018",28.2,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","KOR","Korea","2000","2000",7.2,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","KOR","Korea","2001","2001",7.5,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","KOR","Korea","2002","2002",7.9,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","KOR","Korea","2003","2003",8.2,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","KOR","Korea","2004","2004",8.6,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","KOR","Korea","2005","2005",9,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","KOR","Korea","2006","2006",9.3,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","KOR","Korea","2007","2007",9.8,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","KOR","Korea","2008","2008",10.2,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","KOR","Korea","2009","2009",10.5,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","KOR","Korea","2010","2010",10.8,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","KOR","Korea","2011","2011",11,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","KOR","Korea","2012","2012",11.5,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","KOR","Korea","2013","2013",11.9,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","KOR","Korea","2014","2014",12.4,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","KOR","Korea","2015","2015",12.8,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","KOR","Korea","2016","2016",13.2,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","KOR","Korea","2017","2017",13.8,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","KOR","Korea","2018","2018",14.3,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","LUX","Luxembourg","2000","2000",14.2,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","LUX","Luxembourg","2001","2001",13.8,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","LUX","Luxembourg","2002","2002",13.9,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","LUX","Luxembourg","2003","2003",13.9,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","LUX","Luxembourg","2004","2004",13.9,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","LUX","Luxembourg","2005","2005",14,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","LUX","Luxembourg","2006","2006",14,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","LUX","Luxembourg","2007","2007",13.9,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","LUX","Luxembourg","2008","2008",13.9,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","LUX","Luxembourg","2009","2009",13.8,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","LUX","Luxembourg","2010","2010",13.8,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","LUX","Luxembourg","2011","2011",13.7,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","LUX","Luxembourg","2012","2012",13.8,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","LUX","Luxembourg","2013","2013",13.8,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","LUX","Luxembourg","2014","2014",13.9,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","LUX","Luxembourg","2015","2015",14,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","LUX","Luxembourg","2016","2016",14,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","LUX","Luxembourg","2017","2017",14.1,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","LUX","Luxembourg","2018","2018",14.2,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","MEX","Mexico","2000","2000",5.2,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","MEX","Mexico","2001","2001",5.3,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","MEX","Mexico","2002","2002",5.4,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","MEX","Mexico","2003","2003",5.5,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","MEX","Mexico","2004","2004",5.6,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","MEX","Mexico","2005","2005",5.7,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","MEX","Mexico","2006","2006",5.8,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","MEX","Mexico","2007","2007",5.9,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","MEX","Mexico","2008","2008",6,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","MEX","Mexico","2009","2009",6.1,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","MEX","Mexico","2010","2010",6.2,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","MEX","Mexico","2011","2011",6.3,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","MEX","Mexico","2012","2012",6.4,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","MEX","Mexico","2013","2013",6.6,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","MEX","Mexico","2014","2014",6.7,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","MEX","Mexico","2015","2015",6.8,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","MEX","Mexico","2016","2016",7,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","MEX","Mexico","2017","2017",7.2,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","MEX","Mexico","2018","2018",7.4,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","NLD","Netherlands","2000","2000",13.5,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","NLD","Netherlands","2001","2001",13.6,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","NLD","Netherlands","2002","2002",13.6,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","NLD","Netherlands","2003","2003",13.7,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","NLD","Netherlands","2004","2004",13.8,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","NLD","Netherlands","2005","2005",14,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","NLD","Netherlands","2006","2006",14.3,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","NLD","Netherlands","2007","2007",14.5,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","NLD","Netherlands","2008","2008",14.7,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","NLD","Netherlands","2009","2009",15,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","NLD","Netherlands","2010","2010",15.3,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","NLD","Netherlands","2011","2011",15.5,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","NLD","Netherlands","2012","2012",16.2,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","NLD","Netherlands","2013","2013",16.8,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","NLD","Netherlands","2014","2014",17.3,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","NLD","Netherlands","2015","2015",17.8,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","NLD","Netherlands","2016","2016",18.1,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","NLD","Netherlands","2017","2017",18.4,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","NLD","Netherlands","2018","2018",18.9,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","NZL","New Zealand","2000","2000",11.8,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","NZL","New Zealand","2001","2001",11.9,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","NZL","New Zealand","2002","2002",11.8,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","NZL","New Zealand","2003","2003",11.8,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","NZL","New Zealand","2004","2004",11.9,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","NZL","New Zealand","2005","2005",12,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","NZL","New Zealand","2006","2006",12.2,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","NZL","New Zealand","2007","2007",12.4,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","NZL","New Zealand","2008","2008",12.6,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","NZL","New Zealand","2009","2009",12.7,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","NZL","New Zealand","2010","2010",13,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","NZL","New Zealand","2011","2011",13.2,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","NZL","New Zealand","2012","2012",13.7,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","NZL","New Zealand","2013","2013",14.1,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","NZL","New Zealand","2014","2014",14.4,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","NZL","New Zealand","2015","2015",14.7,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","NZL","New Zealand","2016","2016",14.9,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","NZL","New Zealand","2017","2017",15.1,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","NZL","New Zealand","2018","2018",15.4,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","NOR","Norway","2000","2000",15.2,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","NOR","Norway","2001","2001",15,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","NOR","Norway","2002","2002",14.9,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","NOR","Norway","2003","2003",14.8,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","NOR","Norway","2004","2004",14.7,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","NOR","Norway","2005","2005",14.7,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","NOR","Norway","2006","2006",14.6,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","NOR","Norway","2007","2007",14.6,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","NOR","Norway","2008","2008",14.5,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","NOR","Norway","2009","2009",14.6,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","NOR","Norway","2010","2010",14.8,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","NOR","Norway","2011","2011",15,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","NOR","Norway","2012","2012",15.3,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","NOR","Norway","2013","2013",15.6,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","NOR","Norway","2014","2014",15.8,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","NOR","Norway","2015","2015",16.1,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","NOR","Norway","2016","2016",16.3,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","NOR","Norway","2017","2017",16.6,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","NOR","Norway","2018","2018",16.9,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","POL","Poland","2000","2000",12.1,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","POL","Poland","2001","2001",12.4,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","POL","Poland","2002","2002",12.6,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","POL","Poland","2003","2003",12.8,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","POL","Poland","2004","2004",13,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","POL","Poland","2005","2005",13.1,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","POL","Poland","2006","2006",13.3,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","POL","Poland","2007","2007",13.4,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","POL","Poland","2008","2008",13.5,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","POL","Poland","2009","2009",13.5,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","POL","Poland","2010","2010",13.6,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","POL","Poland","2011","2011",13.6,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","POL","Poland","2012","2012",14,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","POL","Poland","2013","2013",14.4,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","POL","Poland","2014","2014",14.9,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","POL","Poland","2015","2015",15.4,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","POL","Poland","2016","2016",16,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","POL","Poland","2017","2017",16.5,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","POL","Poland","2018","2018",17.1,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","PRT","Portugal","2000","2000",16,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","PRT","Portugal","2001","2001",16.3,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","PRT","Portugal","2002","2002",16.5,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","PRT","Portugal","2003","2003",16.7,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","PRT","Portugal","2004","2004",16.9,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","PRT","Portugal","2005","2005",17.2,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","PRT","Portugal","2006","2006",17.3,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","PRT","Portugal","2007","2007",17.5,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","PRT","Portugal","2008","2008",17.7,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","PRT","Portugal","2009","2009",18,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","PRT","Portugal","2010","2010",18.3,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","PRT","Portugal","2011","2011",18.7,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","PRT","Portugal","2012","2012",19.1,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","PRT","Portugal","2013","2013",19.4,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","PRT","Portugal","2014","2014",19.9,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","PRT","Portugal","2015","2015",20.3,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","PRT","Portugal","2016","2016",20.7,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","PRT","Portugal","2017","2017",21.1,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","PRT","Portugal","2018","2018",21.5,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","SVK","Slovak Republic","2000","2000",11.4,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","SVK","Slovak Republic","2001","2001",11.4,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","SVK","Slovak Republic","2002","2002",11.4,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","SVK","Slovak Republic","2003","2003",11.5,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","SVK","Slovak Republic","2004","2004",11.6,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","SVK","Slovak Republic","2005","2005",11.7,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","SVK","Slovak Republic","2006","2006",11.8,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","SVK","Slovak Republic","2007","2007",12,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","SVK","Slovak Republic","2008","2008",12.1,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","SVK","Slovak Republic","2009","2009",12.2,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","SVK","Slovak Republic","2010","2010",12.4,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","SVK","Slovak Republic","2011","2011",12.6,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","SVK","Slovak Republic","2012","2012",12.8,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","SVK","Slovak Republic","2013","2013",13.1,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","SVK","Slovak Republic","2014","2014",13.5,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","SVK","Slovak Republic","2015","2015",14,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","SVK","Slovak Republic","2016","2016",14.4,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","SVK","Slovak Republic","2017","2017",15,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","SVK","Slovak Republic","2018","2018",15.5,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","ESP","Spain","2000","2000",16.5,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","ESP","Spain","2001","2001",16.7,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","ESP","Spain","2002","2002",16.8,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","ESP","Spain","2003","2003",16.8,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","ESP","Spain","2004","2004",16.7,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","ESP","Spain","2005","2005",16.4,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","ESP","Spain","2006","2006",16.5,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","ESP","Spain","2007","2007",16.4,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","ESP","Spain","2008","2008",16.3,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","ESP","Spain","2009","2009",16.5,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","ESP","Spain","2010","2010",16.8,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","ESP","Spain","2011","2011",17.1,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","ESP","Spain","2012","2012",17.4,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","ESP","Spain","2013","2013",17.7,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","ESP","Spain","2014","2014",18.2,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","ESP","Spain","2015","2015",18.5,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","ESP","Spain","2016","2016",18.7,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","ESP","Spain","2017","2017",18.9,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","ESP","Spain","2018","2018",19.2,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","SWE","Sweden","2000","2000",17.3,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","SWE","Sweden","2001","2001",17.2,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","SWE","Sweden","2002","2002",17.2,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","SWE","Sweden","2003","2003",17.1,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","SWE","Sweden","2004","2004",17.1,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","SWE","Sweden","2005","2005",17.2,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","SWE","Sweden","2006","2006",17.2,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","SWE","Sweden","2007","2007",17.3,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","SWE","Sweden","2008","2008",17.4,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","SWE","Sweden","2009","2009",17.7,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","SWE","Sweden","2010","2010",18,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","SWE","Sweden","2011","2011",18.4,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","SWE","Sweden","2012","2012",18.7,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","SWE","Sweden","2013","2013",19,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","SWE","Sweden","2014","2014",19.3,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","SWE","Sweden","2015","2015",19.5,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","SWE","Sweden","2016","2016",19.6,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","SWE","Sweden","2017","2017",19.7,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","SWE","Sweden","2018","2018",19.8,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","CHE","Switzerland","2000","2000",15.2,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","CHE","Switzerland","2001","2001",15.3,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","CHE","Switzerland","2002","2002",15.5,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","CHE","Switzerland","2003","2003",15.6,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","CHE","Switzerland","2004","2004",15.7,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","CHE","Switzerland","2005","2005",15.8,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","CHE","Switzerland","2006","2006",15.9,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","CHE","Switzerland","2007","2007",16.1,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","CHE","Switzerland","2008","2008",16.3,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","CHE","Switzerland","2009","2009",16.5,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","CHE","Switzerland","2010","2010",16.7,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","CHE","Switzerland","2011","2011",16.8,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","CHE","Switzerland","2012","2012",17.1,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","CHE","Switzerland","2013","2013",17.3,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","CHE","Switzerland","2014","2014",17.5,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","CHE","Switzerland","2015","2015",17.7,,
